"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"pred[10327]",-0.09385776584298,-2.887855e-05,0.00055209415910368,106.1,0.95,-0.0202958,0.000415029,NA,NA,NA,NA,NA,NA,NA
"pred[10328]",-0.037471169717182,-2.828355e-05,0.00140973536723824,88.6,0.95,-0.00633627,0.00125573,NA,NA,NA,NA,NA,NA,NA
"pred[10329]",1.002615826,0.9999925,0.999730199929118,190.1,0.95,0.999332,1.00055,NA,NA,NA,NA,NA,NA,NA
"pred[10330]",-0.006772112330252,3.486395e-06,-0.000193396898618525,157.5,0.95,-0.000261406,0.00278294,NA,NA,NA,NA,NA,NA,NA
"pred[10331]",-0.015756161423576,-9.4797e-06,-0.00076512041138721,102,0.95,-0.000408484,0.00293964,NA,NA,NA,NA,NA,NA,NA
"pred[10332]",0.01817104568012,5.48617e-06,-0.000543085350799459,79.7,0.95,-0.00042728,0.00485591,NA,NA,NA,NA,NA,NA,NA
"pred[10333]",-0.04769649209962,-1.476665e-05,0.000649738992906653,96.2,0.95,-0.00777545,0.000518773,NA,NA,NA,NA,NA,NA,NA
"pred[10334]",0.029544331863944,-7.228625e-06,0.00240775584681825,109.4,0.95,-0.00251329,0.000682842,NA,NA,NA,NA,NA,NA,NA
"pred[10335]",0.007222423074726,-1.04441e-05,0.000550312960440674,131,0.95,-0.00333969,0.000325196,NA,NA,NA,NA,NA,NA,NA
"pred[10336]",0.073515651226,1.590425e-05,-0.0066920289237385,112.4,0.95,-0.00625157,0.000600994,NA,NA,NA,NA,NA,NA,NA
"pred[10337]",-0.008842887609314,-1.56807e-05,0.000584958711364075,159.7,0.95,-0.00970622,0.000447506,NA,NA,NA,NA,NA,NA,NA
"pred[10338]",-0.015419366459086,1.64787e-05,-0.000872316855069943,123.4,0.95,-0.000685196,0.00478294,NA,NA,NA,NA,NA,NA,NA
"pred[10339]",0.036677613151278,8.053815e-07,-0.00175826684800686,115.2,0.95,-0.00162139,0.000495233,NA,NA,NA,NA,NA,NA,NA
"pred[10340]",0.009791321548872,-3.831855e-07,-0.000687874233723025,109.2,0.95,-0.000539248,0.00430916,NA,NA,NA,NA,NA,NA,NA
"pred[10341]",-0.0252085639218036,-1.583675e-05,0.000527218872568765,83.4,0.95,-0.0051946,0.000409016,NA,NA,NA,NA,NA,NA,NA
"pred[10342]",0.023453416580382,-6.442665e-06,-0.00100034278836452,96.6,0.95,-0.00079898,0.00459649,NA,NA,NA,NA,NA,NA,NA
"pred[10343]",0.022615605774282,1.371755e-05,-0.000563608919856626,116.5,0.95,-0.000420354,0.00293342,NA,NA,NA,NA,NA,NA,NA
"pred[10344]",-0.058016160237014,-3.464235e-05,0.00362679549751671,90.4,0.95,-0.00365715,0.00343922,NA,NA,NA,NA,NA,NA,NA
"pred[10345]",-0.0681810552145532,-2.622445e-05,0.000542064680559438,108.3,0.95,-0.0202894,0.000405839,NA,NA,NA,NA,NA,NA,NA
"pred[10346]",0.01880003493236,-6.417805e-06,-0.00127901860279472,122.1,0.95,-0.000912665,0.000597574,NA,NA,NA,NA,NA,NA,NA
"pred[10347]",0.121779545089386,-5.34766e-06,-0.00407777580709587,94.4,0.95,-0.00380138,0.0104702,NA,NA,NA,NA,NA,NA,NA
"pred[10348]",0.04709881743633,3.76224e-05,-0.000877157156763449,115.9,0.95,-0.000686282,0.00421339,NA,NA,NA,NA,NA,NA,NA
"pred[10349]",0.004046174732198,2.080465e-05,0.000237236051194241,69.6,0.95,-0.000521054,0.00427817,NA,NA,NA,NA,NA,NA,NA
"pred[10350]",0.014901656702894,1.171595e-07,-0.00066098749304709,126.6,0.95,-0.000538654,0.000401429,NA,NA,NA,NA,NA,NA,NA
"pred[10351]",0.01011836414552,-1.296405e-05,0.00142252819931071,174.3,0.95,-0.00178835,0.000704499,NA,NA,NA,NA,NA,NA,NA
"pred[10352]",0.019130518916362,5.276505e-06,-0.000975238360491901,94.9,0.95,-0.000892457,0.00143588,NA,NA,NA,NA,NA,NA,NA
"pred[10353]",0.0501080273937406,1.133165e-05,-0.000814885789530207,107.3,0.95,-0.00066189,0.00568545,NA,NA,NA,NA,NA,NA,NA
"pred[10354]",0.022571899531508,-5.525435e-06,-0.00118972328531423,86.3,0.95,-0.000975512,0.00303907,NA,NA,NA,NA,NA,NA,NA
"pred[10355]",-0.0297740481115932,-1.143605e-05,0.000698937932503016,78.5,0.95,-0.00844022,0.000563032,NA,NA,NA,NA,NA,NA,NA
"pred[10356]",-0.039208730874822,-8.437795e-06,0.00174733059302554,91.9,0.95,-0.00336027,0.00162833,NA,NA,NA,NA,NA,NA,NA
"pred[10357]",0.007913007125818,1.122425e-05,0.000432916584231396,70.7,0.95,-0.000355128,0.00419602,NA,NA,NA,NA,NA,NA,NA
"pred[10358]",-0.076461967408056,-1.370975e-05,0.000515548492446343,101.3,0.95,-0.0129181,0.000409847,NA,NA,NA,NA,NA,NA,NA
"pred[10359]",0.014076854519052,2.99094e-05,-0.000602477361833644,117.5,0.95,-0.000450032,0.00364904,NA,NA,NA,NA,NA,NA,NA
"pred[10360]",-0.06254782495298,-3.260095e-05,0.000663798464574052,105.2,0.95,-0.0242007,0.000500496,NA,NA,NA,NA,NA,NA,NA
"pred[10361]",0.00068115503774,2.579845e-05,0.000124709461248457,324.8,0.95,-0.000850477,0.00972108,NA,NA,NA,NA,NA,NA,NA
"pred[10362]",0.0282344916903,3.069915e-06,0.00246791244250516,106.5,0.95,-0.00233987,0.000675249,NA,NA,NA,NA,NA,NA,NA
"pred[10363]",-0.011551006804506,2.80443e-06,-0.00100851688538994,95.8,0.95,-0.000560904,0.00279885,NA,NA,NA,NA,NA,NA,NA
"pred[10364]",0.01426372948834,7.541065e-06,0.000291751573208164,97.9,0.95,-0.00167335,0.000334561,NA,NA,NA,NA,NA,NA,NA
"pred[10365]",-0.050831887203074,-1.0183075e-05,0.000887609054266178,90.3,0.95,-0.00837858,0.000769886,NA,NA,NA,NA,NA,NA,NA
"pred[10366]",0.010236411610484,9.577975e-06,0.000615055275055053,65.3,0.95,-0.000506731,0.00813648,NA,NA,NA,NA,NA,NA,NA
"pred[10367]",-0.0163384432877238,1.614965e-06,0.000916216534486392,100.2,0.95,-0.000578139,0.000808304,NA,NA,NA,NA,NA,NA,NA
"pred[10368]",-0.003203703605978,-2.878335e-05,6.81408899732283e-05,97.9,0.95,-0.00343469,0.000588865,NA,NA,NA,NA,NA,NA,NA
"pred[10369]",-0.028010477855702,-8.97335e-06,-0.000527947646190796,86.5,0.95,-0.000578994,0.0035569,NA,NA,NA,NA,NA,NA,NA
"pred[10370]",-0.021430562540946,3.39026e-07,0.000594063101080566,89.2,0.95,-0.000608944,0.00304991,NA,NA,NA,NA,NA,NA,NA
"pred[10371]",1.98031997,2.00002,2.00100441801756,165.7,0.95,1.99923,2.00676,NA,NA,NA,NA,NA,NA,NA
"pred[10372]",0.9848092846,0.9999725,1.00060145119087,102.5,0.95,0.997413,1.00045,NA,NA,NA,NA,NA,NA,NA
"pred[10373]",-0.0104535897108,-1.05611e-05,-0.000353323513598736,105.2,0.95,-0.000660503,0.000893466,NA,NA,NA,NA,NA,NA,NA
"pred[10374]",2.98204432,2.999995,2.99953812695048,99.1,0.95,2.99912,3.00181,NA,NA,NA,NA,NA,NA,NA
"pred[10375]",0.019748335767924,4.643345e-06,0.00101444506266353,79.3,0.95,-0.00148169,0.0023274,NA,NA,NA,NA,NA,NA,NA
"pred[10376]",-0.0012045440710468,-1.94135e-05,-0.00015561965385745,143.3,0.95,-0.00222227,0.000301348,NA,NA,NA,NA,NA,NA,NA
"pred[10377]",-0.034014746365234,-2.493695e-05,0.00041399973464165,103.3,0.95,-0.00958863,0.000316407,NA,NA,NA,NA,NA,NA,NA
"pred[10378]",1.98243523,2,2.00077441595877,102.7,0.95,1.99829,2.0006,NA,NA,NA,NA,NA,NA,NA
"pred[10379]",-0.0789188961540336,-2.550675e-05,0.000617631692916067,104.5,0.95,-0.0252036,0.000468615,NA,NA,NA,NA,NA,NA,NA
"pred[10380]",0.0160905760173,8.8993e-06,-0.000501534910976026,99,0.95,-0.000388355,0.00423405,NA,NA,NA,NA,NA,NA,NA
"pred[10381]",-0.006535924902524,5.07192e-06,-0.000208568237153872,141.4,0.95,-0.000427877,0.00520502,NA,NA,NA,NA,NA,NA,NA
"pred[10382]",0.0015219004921694,5.50673e-06,-0.000136266551106587,96.8,0.95,-0.00042036,0.00265713,NA,NA,NA,NA,NA,NA,NA
"pred[10383]",0.016847376530708,3.95647e-05,-0.00100365529785586,111.6,0.95,-0.000753095,0.00687843,NA,NA,NA,NA,NA,NA,NA
"pred[10384]",-0.030904339134332,2.939855e-06,0.00147974729012729,82.2,0.95,-0.00532811,0.00128195,NA,NA,NA,NA,NA,NA,NA
"pred[10385]",0.017605442953194,1.57044e-05,-0.000940507096045631,108.8,0.95,-0.000750995,0.00717684,NA,NA,NA,NA,NA,NA,NA
"pred[10386]",0.0155547978753923,-3.30204e-06,-9.11788032150612e-06,101.7,0.95,-0.0020336,0.000309042,NA,NA,NA,NA,NA,NA,NA
"pred[10387]",0.048106814347482,1.23924e-05,-0.000579103197980614,96.8,0.95,-0.000422372,0.00827711,NA,NA,NA,NA,NA,NA,NA
"pred[10388]",-0.0338091089312494,-1.216145e-05,0.00120575527149019,85.1,0.95,-0.00377672,0.00108568,NA,NA,NA,NA,NA,NA,NA
"pred[10389]",0.000554167980568,-6.365805e-06,4.99256617376154e-05,617.4,0.95,-0.00506273,0.000330561,NA,NA,NA,NA,NA,NA,NA
"pred[10390]",0.0175258286124644,1.174405e-05,-0.00068991406410646,114.1,0.95,-0.000532023,0.0024066,NA,NA,NA,NA,NA,NA,NA
"pred[10391]",-0.015701870565162,-4.67087e-06,-0.000529845777868188,96.2,0.95,-0.000672326,0.0030991,NA,NA,NA,NA,NA,NA,NA
"pred[10392]",-0.015653715803626,1.26987e-06,-0.000869895029398826,97.5,0.95,-0.000355659,0.00172079,NA,NA,NA,NA,NA,NA,NA
"pred[10393]",-0.01902061229355,-1.842315e-06,0.00179406668076876,119,0.95,-0.000336329,0.00315901,NA,NA,NA,NA,NA,NA,NA
"pred[10394]",-0.037774488041178,-9.010835e-06,0.000349369139401513,104.3,0.95,-0.00569433,0.000259487,NA,NA,NA,NA,NA,NA,NA
"pred[10395]",2.97454554,3.00001,3.00101418234228,80.8,0.95,2.99147,3.00077,NA,NA,NA,NA,NA,NA,NA
"pred[10396]",0.05538709412084,1.278955e-05,-0.00117367235743728,110,0.95,-0.00100714,0.00491066,NA,NA,NA,NA,NA,NA,NA
"pred[10397]",2.01601746,1.99999,2.00106532376754,101.3,0.95,1.99912,2.00132,NA,NA,NA,NA,NA,NA,NA
"pred[10398]",0.000551393278468,-8.33116e-06,-8.07806087345204e-05,115.5,0.95,-0.000639516,0.000392167,NA,NA,NA,NA,NA,NA,NA
"pred[10399]",0.014007466007994,-1.1684105e-05,-2.3721714685487e-05,141.1,0.95,-0.00262019,0.000484891,NA,NA,NA,NA,NA,NA,NA
"pred[10400]",1.037668366,1,0.997208514335521,99.7,0.95,0.997387,1.00128,NA,NA,NA,NA,NA,NA,NA
"pred[10401]",-0.081474145900578,-3.40347e-05,0.000651803050104002,108.6,0.95,-0.0262916,0.000487815,NA,NA,NA,NA,NA,NA,NA
"pred[10402]",0.032016959372642,8.722425e-06,0.00267699599967238,113.7,0.95,-0.00225853,0.000876638,NA,NA,NA,NA,NA,NA,NA
"pred[10403]",-0.014314608751798,-2.840145e-06,-0.00129817189620418,97.2,0.95,-0.000411552,0.00107378,NA,NA,NA,NA,NA,NA,NA
"pred[10404]",-0.00502868709534,3.00695e-05,-0.000128400845221366,156.8,0.95,-0.000683632,0.00165271,NA,NA,NA,NA,NA,NA,NA
"pred[10405]",0.060340716443984,5.14194e-06,-0.00137516253635082,92.7,0.95,-0.00119168,0.00882155,NA,NA,NA,NA,NA,NA,NA
"pred[10406]",0.026074397689644,1.027814e-05,-0.00124351208109614,94.4,0.95,-0.000996676,0.00230426,NA,NA,NA,NA,NA,NA,NA
"pred[10407]",0.006878243981914,1.123505e-05,9.97691745543746e-05,69.6,0.95,-0.00051516,0.0073039,NA,NA,NA,NA,NA,NA,NA
"pred[10408]",-0.0314176305910524,-1.853435e-05,0.00153193641964069,105.7,0.95,-0.00131754,0.00142431,NA,NA,NA,NA,NA,NA,NA
"pred[10409]",-0.008471956275276,4.84612e-06,-0.000116206560210719,93.4,0.95,-0.000655767,0.00148782,NA,NA,NA,NA,NA,NA,NA
"pred[10410]",0.036511978688232,-5.059165e-06,-0.000701956862285413,88.5,0.95,-0.000565638,0.00692611,NA,NA,NA,NA,NA,NA,NA
"pred[10411]",-0.012752991554861,-1.942675e-05,0.00046030112271801,94.1,0.95,-0.0062878,0.000353989,NA,NA,NA,NA,NA,NA,NA
"pred[10412]",0.016928785784972,2.185165e-06,-0.000664661867803944,106.6,0.95,-0.000526024,0.00599811,NA,NA,NA,NA,NA,NA,NA
"pred[10413]",-0.02551577037342,3.4651e-05,0.00106459773634437,93.1,0.95,-0.000729881,0.00427388,NA,NA,NA,NA,NA,NA,NA
"pred[10414]",0.054145363810384,-9.309725e-06,-0.00106057854092969,98.5,0.95,-0.000925688,0.00620237,NA,NA,NA,NA,NA,NA,NA
"pred[10415]",-0.00518478486263,-1.2224e-05,0.00023666037517367,94,0.95,-0.000445965,0.00126282,NA,NA,NA,NA,NA,NA,NA
"pred[10416]",2.01763894,2,2.00127428223051,151.5,0.95,1.99772,2.00068,NA,NA,NA,NA,NA,NA,NA
"pred[10417]",0.0303924004394178,4.21598e-06,-0.000562056929089834,99.6,0.95,-0.000425926,0.00500276,NA,NA,NA,NA,NA,NA,NA
"pred[10418]",0.01969878849884,7.769285e-06,-0.000859394094708001,97,0.95,-0.000719617,0.00593404,NA,NA,NA,NA,NA,NA,NA
"pred[10419]",0.007989965606426,-6.786745e-06,0.000573630668292572,119.8,0.95,-0.00207603,0.000277208,NA,NA,NA,NA,NA,NA,NA
"pred[10420]",-0.062808209436704,-3.2486e-05,0.000565467574426787,108.3,0.95,-0.0220899,0.000430294,NA,NA,NA,NA,NA,NA,NA
"pred[10421]",0.0318242176734416,8.40967e-07,-0.001327870999224,94.3,0.95,-0.00122894,0.00287651,NA,NA,NA,NA,NA,NA,NA
"pred[10422]",-0.010447459588994,-9.297995e-06,0.000360485451503091,109.7,0.95,-0.00347432,0.000271631,NA,NA,NA,NA,NA,NA,NA
"pred[10423]",-0.028533685978915,1.0342355e-05,0.000342082101071561,107.6,0.95,-0.000370501,0.00387013,NA,NA,NA,NA,NA,NA,NA
"pred[10424]",-0.004819628908196,-1.009454e-05,0.000342039756322188,129.1,0.95,-0.000328215,0.0015137,NA,NA,NA,NA,NA,NA,NA
"pred[10425]",0.0207680762060732,1.15224e-05,-0.000675495314729521,85.6,0.95,-0.000530676,0.00297475,NA,NA,NA,NA,NA,NA,NA
"pred[10426]",0.017988743552878,1.77809e-05,-0.000473086906066181,84.1,0.95,-0.000353068,0.0078038,NA,NA,NA,NA,NA,NA,NA
"pred[10427]",0.011602436075622,-5.01618e-06,-0.000372474897576082,139.6,0.95,-0.0045606,0.000584214,NA,NA,NA,NA,NA,NA,NA
"pred[10428]",0.024060262126682,6.82221e-06,-0.000828998901110285,101.7,0.95,-0.000649632,0.00409781,NA,NA,NA,NA,NA,NA,NA
"pred[10429]",-0.0095615041853856,-1.48403e-05,0.000415728444650063,97.9,0.95,-0.00280268,0.000317799,NA,NA,NA,NA,NA,NA,NA
"pred[10430]",0.0351950176410948,1.668165e-05,-0.000531609521196081,107.8,0.95,-0.000412473,0.00656745,NA,NA,NA,NA,NA,NA,NA
"pred[10431]",-0.006145668931514,2.86198e-06,-0.000446337365113403,92.4,0.95,-0.000252243,0.0010449,NA,NA,NA,NA,NA,NA,NA
"pred[10432]",-0.013347910811986,-1.002647e-05,0.000487270028494204,108.1,0.95,-0.00920849,0.000379729,NA,NA,NA,NA,NA,NA,NA
"pred[10433]",0.066452406190076,-2.791965e-06,-0.00149951828687472,86.7,0.95,-0.00135018,0.00923889,NA,NA,NA,NA,NA,NA,NA
"pred[10434]",0.031536672712714,3.10001e-06,-0.000659196039469683,103.9,0.95,-0.000523826,0.00470229,NA,NA,NA,NA,NA,NA,NA
"pred[10435]",0.0313854393907,3.185265e-05,-0.000980742098601959,113.3,0.95,-0.000808645,0.006742,NA,NA,NA,NA,NA,NA,NA
"pred[10436]",0.093160044770038,2.472995e-05,-0.0025166932555975,91.5,0.95,-0.00231547,0.0100076,NA,NA,NA,NA,NA,NA,NA
"pred[10437]",0.001081996306262,-3.05806e-05,0.000189272757029971,142.2,0.95,-0.00128096,0.000734677,NA,NA,NA,NA,NA,NA,NA
"pred[10438]",0.0084007491608986,1.0366195e-05,-0.00078313245510795,132.3,0.95,-0.000456318,0.00039321,NA,NA,NA,NA,NA,NA,NA
"pred[10439]",0.009880516513232,-1.163322e-06,0.00108844331068779,123.2,0.95,-0.00145694,0.00033619,NA,NA,NA,NA,NA,NA,NA
"pred[10440]",2.973974268,2.99999,3.00152958832682,107.3,0.95,2.99705,3.00122,NA,NA,NA,NA,NA,NA,NA
"pred[10441]",-0.0363595033730504,-5.78149e-06,0.00098191037578758,98.4,0.95,-0.00339559,0.000886915,NA,NA,NA,NA,NA,NA,NA
"pred[10442]",1.026888072,1.00001,0.999045048998753,121.9,0.95,0.999209,1.00119,NA,NA,NA,NA,NA,NA,NA
"pred[10443]",-0.009534904387686,-4.895625e-06,0.000936515614757383,179.3,0.95,-0.000775778,0.00372705,NA,NA,NA,NA,NA,NA,NA
"pred[10444]",-0.00866633480256,6.18407e-06,-0.000370664428526568,76,0.95,-0.00423469,0.00040343,NA,NA,NA,NA,NA,NA,NA
"pred[10445]",-0.014993974207744,1.42009e-07,-0.000217691467875314,157.8,0.95,-0.000460442,0.00462378,NA,NA,NA,NA,NA,NA,NA
"pred[10446]",0.07631084581192,-4.01129e-06,-0.00239714714393013,98.4,0.95,-0.00218588,0.00705318,NA,NA,NA,NA,NA,NA,NA
"pred[10447]",0.042464116333242,-1.302435e-06,-0.00213242909571465,98.6,0.95,-0.00198467,0.00246135,NA,NA,NA,NA,NA,NA,NA
"pred[10448]",0.00032414856289,2.56444e-06,8.05121051679764e-05,1340.7,0.95,-0.00093269,0.00293277,NA,NA,NA,NA,NA,NA,NA
"pred[10449]",0.0002392994457,1.930555e-05,3.46331713102499e-05,1132,0.95,-0.00125507,0.0079409,NA,NA,NA,NA,NA,NA,NA
"pred[10450]",0.0042494002601196,2.80654e-05,0.000469172480274313,159.4,0.95,-0.00041422,0.00495514,NA,NA,NA,NA,NA,NA,NA
"pred[10451]",-0.0100441483816896,7.4629759e-07,0.000201117597400824,92,0.95,-0.000311617,0.00134003,NA,NA,NA,NA,NA,NA,NA
"pred[10452]",0.0150302000846801,2.257725e-05,-0.000410554552688763,120.9,0.95,-0.000309974,0.00388273,NA,NA,NA,NA,NA,NA,NA
"pred[10453]",-0.004042791634338,-5.033735e-06,-0.000621725585312816,179.6,0.95,-0.000359188,0.000825997,NA,NA,NA,NA,NA,NA,NA
"pred[10454]",0.00207778896427,-8.06869e-06,0.000136782015150778,143.5,0.95,-0.00935022,0.000609191,NA,NA,NA,NA,NA,NA,NA
"pred[10455]",-0.003727338713827,8.682995e-06,-0.00075890186010763,200.4,0.95,-0.00032816,0.00491267,NA,NA,NA,NA,NA,NA,NA
"pred[10456]",0.046725285548488,6.108015e-06,-0.00168544337288336,99.2,0.95,-0.00146704,0.0044172,NA,NA,NA,NA,NA,NA,NA
"pred[10457]",-0.00860127192328,-9.085515e-06,0.000400411324791072,83.4,0.95,-0.00108509,0.00177513,NA,NA,NA,NA,NA,NA,NA
"pred[10458]",2.00585056,2.00004,2.0001563399269,83.1,0.95,1.99934,2.00229,NA,NA,NA,NA,NA,NA,NA
"pred[10459]",-0.0651422345858408,-2.15061e-05,0.000607745898818667,105.8,0.95,-0.0229171,0.000460613,NA,NA,NA,NA,NA,NA,NA
"pred[10460]",0.0033570725380324,3.595605e-06,0.000247755597250285,155.4,0.95,-0.000316078,0.00482174,NA,NA,NA,NA,NA,NA,NA
"pred[10461]",-0.002633684171658,-1.05675e-05,-0.000198148708932033,141.9,0.95,-0.000710492,0.000309019,NA,NA,NA,NA,NA,NA,NA
"pred[10462]",2.964848362,2.99999,3.0016425546117,104.9,0.95,2.99761,3.00141,NA,NA,NA,NA,NA,NA,NA
"pred[10463]",-0.0641968156624586,-1.149335e-05,0.00223010737800781,97.1,0.95,-0.00490473,0.00212721,NA,NA,NA,NA,NA,NA,NA
"pred[10464]",0.010695229304836,2.593605e-05,0.000321045666499285,75.1,0.95,-0.000615666,0.00851006,NA,NA,NA,NA,NA,NA,NA
"pred[10465]",-0.001188852191852,1.79772e-05,-0.000212774386255665,266.3,0.95,-0.000464195,0.00376108,NA,NA,NA,NA,NA,NA,NA
"pred[10466]",-0.010069147376761,-1.158345e-05,-0.000605198179730149,93.1,0.95,-0.000407208,0.00081666,NA,NA,NA,NA,NA,NA,NA
"pred[10467]",0.05980731800003,2.849365e-06,-0.00196871227252351,96.3,0.95,-0.00184928,0.00561335,NA,NA,NA,NA,NA,NA,NA
"pred[10468]",-0.100600931901324,-3.257565e-05,0.000741862464444559,106.5,0.95,-0.030197,0.000562838,NA,NA,NA,NA,NA,NA,NA
"pred[10469]",-0.02634821497508,-3.678025e-05,-0.00234455812735979,86.4,0.95,-0.00301773,0.00159587,NA,NA,NA,NA,NA,NA,NA
"pred[10470]",0.03247145702905,-1.200625e-06,-0.000728828978371358,97.8,0.95,-0.000600929,0.00456369,NA,NA,NA,NA,NA,NA,NA
"pred[10471]",-0.01141339373542,-6.589865e-06,-0.000513929043656769,81.5,0.95,-0.000749427,0.00196012,NA,NA,NA,NA,NA,NA,NA
"pred[10472]",-0.01009620750189,-3.74908e-05,0.00054031267238621,164.8,0.95,-0.0114575,0.000406231,NA,NA,NA,NA,NA,NA,NA
"pred[10473]",0.032758661540296,9.667335e-06,-0.000807731526487353,106.1,0.95,-0.000638929,0.00332268,NA,NA,NA,NA,NA,NA,NA
"pred[10474]",0.0220145362738065,2.08423e-06,-0.000948202184213956,89.3,0.95,-0.00079133,0.00291798,NA,NA,NA,NA,NA,NA,NA
"pred[10475]",-0.01326972840758,4.63017e-06,-0.000706797068844578,107.7,0.95,-0.000566714,0.00513866,NA,NA,NA,NA,NA,NA,NA
"pred[10476]",0.00096160249934,-7.811675e-06,4.05569000094252e-05,322.7,0.95,-0.000311213,0.000297085,NA,NA,NA,NA,NA,NA,NA
"pred[10477]",-0.020684630990672,-2.828425e-05,0.000485782311785726,87.9,0.95,-0.00736419,0.000363381,NA,NA,NA,NA,NA,NA,NA
"pred[10478]",0.023913054977814,1.78812e-05,-0.000492258080138133,116.7,0.95,-0.000385247,0.00535381,NA,NA,NA,NA,NA,NA,NA
"pred[10479]",0.061427004708558,5.98202e-06,-0.000750076166767224,96.4,0.95,-0.000599719,0.00878664,NA,NA,NA,NA,NA,NA,NA
"pred[10480]",1.009949942,1.00008,1.00111083038923,128.8,0.95,0.999305,1.00544,NA,NA,NA,NA,NA,NA,NA
"pred[10481]",0.006798675268192,7.140815e-06,0.000116930640199877,69.8,0.95,-0.00044727,0.00429921,NA,NA,NA,NA,NA,NA,NA
"pred[10482]",0.00573829312088,-1.070605e-05,-0.000189142076248119,133.8,0.95,-0.00395959,0.000434623,NA,NA,NA,NA,NA,NA,NA
"pred[10483]",-0.0318436408878,-6.623275e-06,0.000994252983693045,98.3,0.95,-0.000501209,0.00429138,NA,NA,NA,NA,NA,NA,NA
"pred[10484]",-0.0326455657200772,-3.176565e-05,0.000475885104753338,103.6,0.95,-0.0118033,0.000358999,NA,NA,NA,NA,NA,NA,NA
"pred[10485]",0.930569466,0.999986,1.00398284606345,94.6,0.95,0.99667,1.0038,NA,NA,NA,NA,NA,NA,NA
"pred[10486]",-0.04920954778186,-6.7834e-06,0.00377726595948414,96.7,0.95,-0.000695427,0.00365272,NA,NA,NA,NA,NA,NA,NA
"pred[10487]",0.005827830118226,5.27455e-06,-0.000573576732407758,177.2,0.95,-0.000458207,0.00368715,NA,NA,NA,NA,NA,NA,NA
"pred[10488]",-0.01949036332951,-1.462245e-05,-0.00153070317932835,98.8,0.95,-0.000460312,0.00351008,NA,NA,NA,NA,NA,NA,NA
"pred[10489]",0.0427642816636776,7.196975e-06,-0.000570646524277307,86.6,0.95,-0.000452288,0.00932022,NA,NA,NA,NA,NA,NA,NA
"pred[10490]",-0.04436453932756,-1.8486e-05,0.00217176463898811,94.9,0.95,-0.00364592,0.00201766,NA,NA,NA,NA,NA,NA,NA
"pred[10491]",0.025967963519062,-5.35458e-06,-0.000872852256103073,82.7,0.95,-0.000702706,0.00371589,NA,NA,NA,NA,NA,NA,NA
"pred[10492]",0.029182053845668,-6.167675e-06,-0.000561575933506505,90.1,0.95,-0.000433018,0.00659187,NA,NA,NA,NA,NA,NA,NA
"pred[10493]",0.025285612453834,2.76315e-05,-0.00127451753492431,101.5,0.95,-0.00110456,0.00170598,NA,NA,NA,NA,NA,NA,NA
"pred[10494]",-0.002376829435394,-1.1882435e-06,-0.000115239861599892,196.6,0.95,-0.000675867,0.00313101,NA,NA,NA,NA,NA,NA,NA
"pred[10495]",-0.028046076816546,-1.18673e-05,-0.000958798415511275,113.4,0.95,-0.000557693,0.00303634,NA,NA,NA,NA,NA,NA,NA
"pred[10496]",-0.02485167263898,-2.007735e-06,-0.000187838197265311,101.3,0.95,-0.000444203,0.0029702,NA,NA,NA,NA,NA,NA,NA
"pred[10497]",0.000970247987382,1.173425e-05,5.81002188801416e-06,81.8,0.95,-0.000521189,0.00330016,NA,NA,NA,NA,NA,NA,NA
"pred[10498]",0.011245700974968,1.0091e-05,-0.00044050795886245,76.5,0.95,-0.000342174,0.00319548,NA,NA,NA,NA,NA,NA,NA
"pred[10499]",-0.014999707634286,8.77928e-06,0.000258149035919919,101.3,0.95,-0.000369523,0.00380212,NA,NA,NA,NA,NA,NA,NA
"pred[10500]",-0.072744907292596,-2.67481e-05,0.000552179684752044,105.5,0.95,-0.0242205,0.000406649,NA,NA,NA,NA,NA,NA,NA
"pred[10501]",-0.0106231019074334,1.082735e-05,0.0010846161082978,128,0.95,-0.000623254,0.00695076,NA,NA,NA,NA,NA,NA,NA
"pred[10502]",0.03232247827526,-9.526085e-06,-0.000736390287551978,93.4,0.95,-0.000613158,0.00486662,NA,NA,NA,NA,NA,NA,NA
"pred[10503]",0.0139596954389848,-6.91629e-06,0.000493647489578712,81.7,0.95,-0.000908988,0.00314938,NA,NA,NA,NA,NA,NA,NA
"pred[10504]",-0.00468944053362,-7.334365e-06,-5.92265971093298e-05,152.8,0.95,-0.000472181,0.00205797,NA,NA,NA,NA,NA,NA,NA
"pred[10505]",-0.01708402944382,-7.46815e-06,-0.000220278234499993,115.1,0.95,-0.000472546,0.0036501,NA,NA,NA,NA,NA,NA,NA
"pred[10506]",0.014167068407724,3.22265e-06,0.000142258255682045,91.3,0.95,-0.00170803,0.00036421,NA,NA,NA,NA,NA,NA,NA
"pred[10507]",-0.0189209060426,-2.16033e-05,-0.000830852304179563,83.1,0.95,-0.000444751,0.00197782,NA,NA,NA,NA,NA,NA,NA
"pred[10508]",-0.021655286446034,6.229595e-07,-0.000122833490406205,95.3,0.95,-0.000274926,0.00306894,NA,NA,NA,NA,NA,NA,NA
"pred[10509]",-0.035962088558243,-2.159785e-05,-0.000760798369637161,110.8,0.95,-0.000448082,0.00396681,NA,NA,NA,NA,NA,NA,NA
